,country,population,article_name,revision_id,article_quality
445,Albania,2892000,Gjergj Bojaxhi,777492192,Stub
446,Albania,2892000,Ylli Bufi,777492238,Stub
447,Albania,2892000,Ali Ahmeti,778418380,Start
448,Albania,2892000,Tom Doshi,778811297,Start
449,Albania,2892000,Lajla Pernaska,779725350,Stub
450,Albania,2892000,Lefter Maliqi,780161582,Stub
451,Albania,2892000,Leonard Demi,780289941,Stub
452,Albania,2892000,Klement Zguri,781947581,Stub
453,Albania,2892000,Sali Kelmendi,781968923,Stub
454,Albania,2892000,Llambi Gegprifti,782089225,Start
455,Albania,2892000,Dritëro Agolli,782099774,C
456,Albania,2892000,Ylli Vesel Shehu,782329312,Stub
457,Albania,2892000,Menduh Thaçi,782427369,Stub
458,Albania,2892000,Luçiano Boçi,782619134,Stub
459,Albania,2892000,Nasip Naço,783767908,Start
460,Albania,2892000,Genc Ruli,783768403,Stub
461,Albania,2892000,Eduard Halimi,783769001,Start
462,Albania,2892000,Enkelejd Alibeaj,783769131,Stub
463,Albania,2892000,Igli Cara,783776796,Stub
464,Albania,2892000,Parid Cara,783776831,Stub
465,Albania,2892000,Luan Skuqi,783811255,Stub
466,Albania,2892000,Ymer Dishnica,784148872,Start
467,Albania,2892000,Met Bozi,784558743,Stub
468,Albania,2892000,Rasih Dino,784902264,Stub
469,Albania,2892000,Mihal Prifti,785021038,Stub
470,Albania,2892000,Fatmir Mediu,785365028,Stub
471,Albania,2892000,Niko Peleshi,785966439,Start
472,Albania,2892000,Rrahim Çota,786027545,Stub
473,Albania,2892000,Paulina Hoti,786199183,Stub
474,Albania,2892000,Pavlina Hoti,786199314,Stub
475,Albania,2892000,Ferhat Bey Draga,786220507,Start
476,Albania,2892000,Kristo Kirka,786628383,C
477,Albania,2892000,Neritan Ceka,786728572,Start
478,Albania,2892000,Kristo Floqi,786975664,C
479,Albania,2892000,Kryeziu Brothers,786981321,Start
480,Albania,2892000,Glauk Konjufca,787000827,Stub
481,Albania,2892000,Dëshira Subashi,787078197,Stub
482,Albania,2892000,Endrit Braimllari,787439788,Stub
483,Albania,2892000,Adrian Neritani,787920862,Start
484,Albania,2892000,Salih Gjuka,788180126,Stub
485,Albania,2892000,Mehmet Pashë Dërralla,788180188,C
486,Albania,2892000,Ajdin Draga,788180240,Stub
487,Albania,2892000,Iliaz Vrioni,788180335,Start
488,Albania,2892000,Jakup Veseli,788180488,Stub
489,Albania,2892000,Azis Tahir Ajdonati,788180507,Stub
490,Albania,2892000,Avni bej Delvina,788180585,Stub
491,Albania,2892000,Dervish Biçaku,788180869,Stub
492,Albania,2892000,Jani Papadhopulli,788181008,Stub
493,Albania,2892000,Ismail Qemali Gramshi,788181154,Stub
494,Albania,2892000,Thanas Floqi,788181217,Start
495,Albania,2892000,Nebi Sefa,788181486,Stub
496,Albania,2892000,Kurt Agë Kadiu,788181540,Stub
497,Albania,2892000,Mahmud Efendi Kaziu,788182293,Stub
498,Albania,2892000,Feim Mezhgorani,788182495,Stub
499,Albania,2892000,Murat Toptani,788182525,Start
500,Albania,2892000,Zihni Abaz Kanina,788182587,Stub
501,Albania,2892000,Zyhdi Vlora,788182594,Stub
502,Albania,2892000,Qazim Kokoshi,788182602,Stub
503,Albania,2892000,Jani Minga,788182620,Start
504,Albania,2892000,Dhimitër Beratti,788182881,Start
505,Albania,2892000,Dhimitër Ilo,788182918,Stub
506,Albania,2892000,Shefqet Daiu,788231444,Stub
507,Albania,2892000,Mimoza Hafizi,788250379,Stub
508,Albania,2892000,Simon Stefani,788272423,Stub
509,Albania,2892000,Bamir Topi,788425897,C
510,Albania,2892000,Aleksandër Meksi,788427441,Start
511,Albania,2892000,Rajmonda Bulku,788611790,Stub
512,Albania,2892000,Misto Treska,788819297,C
513,Albania,2892000,Vehbi Dibra,788889966,Start
514,Albania,2892000,Veli Harxhi,788890514,Stub
515,Albania,2892000,Sejfi Vllamasi,788910415,Start
516,Albania,2892000,Xhelal Pasha Zogolli,789017952,Stub
517,Albania,2892000,Muho Asllani,789269944,Start
518,Albania,2892000,Jahja Ballhysa,789269948,Start
519,Albania,2892000,Ali Begeja,789269963,Start
520,Albania,2892000,Teofik Bekteshi,789269966,Stub
521,Albania,2892000,Fuad Bicaku,789269967,Stub
522,Albania,2892000,Hasan Bicaku,789269970,Stub
523,Albania,2892000,Albert Brojka,789269975,Stub
524,Albania,2892000,Xhemal Bushati,789269991,Start
525,Albania,2892000,Hito Çako,789270004,Start
526,Albania,2892000,Irfan Ceklkupa,789270019,Stub
527,Albania,2892000,Vangjel Çërrava,789270025,Start
528,Albania,2892000,Rifat Dedja,789270044,Stub
529,Albania,2892000,Sulejman Delvina,789270051,Start
530,Albania,2892000,Ali Derhemi,789270058,Stub
531,Albania,2892000,Izet Dibra,789270072,Start
532,Albania,2892000,Lublin Dilja,789270074,Stub
533,Albania,2892000,Petro Dode,789270087,Start
534,Albania,2892000,Hasan Dosti,789270092,Start
535,Albania,2892000,Petrit Dume,789270096,Start
536,Albania,2892000,Abdyl Dylaveri,789270101,Stub
537,Albania,2892000,Pandeli Evangjeli,789270104,Start
538,Albania,2892000,Qamil Musa Haxhi Feza,789270106,Stub
539,Albania,2892000,Omer Fortuzi,789270118,Stub
540,Albania,2892000,Myqerem Fuga,789270130,Stub
541,Albania,2892000,Sami Gjebero,789270132,Stub
542,Albania,2892000,Damian Gjiknuri,789270134,Start
543,Albania,2892000,Skënder Gjinushi,789270140,Stub
544,Albania,2892000,Lefter Goga,789270148,Stub
545,Albania,2892000,Petro Goga,789270151,Stub
546,Albania,2892000,Zyber Hallulli,789270153,Start
547,Albania,2892000,Edmond Haxhinasto,789270155,Start
548,Albania,2892000,Kadri Hazbiu,789270161,C
549,Albania,2892000,Hysen Hostopalli,789270166,Stub
550,Albania,2892000,Behexhed Hydi,789270171,Stub
551,Albania,2892000,Nesip Ibrahimi,789270176,Stub
552,Albania,2892000,Shpëtim Idrizi,789270179,Stub
553,Albania,2892000,Hekuran Isai,789270185,Start
554,Albania,2892000,Peço Kagjini,789270195,Stub
555,Albania,2892000,Rasim Kalakula,789270198,Stub
556,Albania,2892000,Qemal Karosmani,789270207,Stub
557,Albania,2892000,Isuf Keçi,789270209,Stub
558,Albania,2892000,Abdyl Këllezi,789270214,Start
559,Albania,2892000,Xhemal Kondi,789270388,Stub
560,Albania,2892000,Servet Libohova,789270419,Stub
561,Albania,2892000,Tomor Malasi,789270430,Stub
562,Albania,2892000,Ali Manaj,789270434,Stub
563,Albania,2892000,Ndue Marashi,789270437,Stub
564,Albania,2892000,Shkelqim Meta,789270444,Stub
565,Albania,2892000,Jashar Mezenxhiu,789270447,Stub
566,Albania,2892000,Qirjako Mihali,789270450,C
567,Albania,2892000,Pali Miska,789270455,Start
568,Albania,2892000,Tahir Muhedini,789270463,Stub
569,Albania,2892000,Manush Myftiu,789270480,Start
570,Albania,2892000,Xhemal Naipi,789270481,Stub
571,Albania,2892000,Nard Ndoka,789270489,Stub
572,Albania,2892000,Sotir Peçi,789270517,Start
573,Albania,2892000,Pilo Peristeri,789270521,Start
574,Albania,2892000,Sabri Pilkati,789270525,Stub
575,Albania,2892000,Iljaz Reka,789270538,Stub
576,Albania,2892000,Alush Saraçi,789270551,Stub
577,Albania,2892000,Ymer Saraçi,789270555,Stub
578,Albania,2892000,Kasem Sejdini,789270559,Stub
579,Albania,2892000,Qazim Sejdini,789270563,Stub
580,Albania,2892000,Ibrahim Sina,789270565,Stub
581,Albania,2892000,Eqerem Spahia,789270569,Stub
582,Albania,2892000,Edmond Temelko,789270575,Stub
583,Albania,2892000,Koço Theodhosi,789270579,Start
584,Albania,2892000,Fuat Toptani,789270600,Stub
585,Albania,2892000,Llazar Treska,789270606,Stub
586,Albania,2892000,Ferit Vokopola,789270614,Stub
587,Albania,2892000,Rustem Ymeri,789270633,Stub
588,Albania,2892000,Vilson Ahmeti,789270634,Stub
589,Albania,2892000,Leandro Zoto,789270644,Stub
590,Albania,2892000,Mustafa Baruti,789270765,Stub
591,Albania,2892000,Abaz Çelkupa,789270773,Stub
592,Albania,2892000,Xhelal Deliallisi,789270775,Stub
593,Albania,2892000,Ibrahim Efendiu,789270781,Stub
594,Albania,2892000,Veli Gërra,789270784,Start
595,Albania,2892000,Azis Efendi Gjirokastra,789270787,Stub
596,Albania,2892000,Mustafa Hanxhiu,789270791,Stub
597,Albania,2892000,Sherif Lengu,789270805,Stub
598,Albania,2892000,Kristo Meksi,789270814,Start
599,Albania,2892000,Qemal Mullai,789270816,Stub
600,Albania,2892000,Myrteza Ali Struga,789270819,Stub
601,Albania,2892000,Hamdi Ohri,789270821,Stub
602,Albania,2892000,Riza Zogolli,789270835,Stub
603,Albania,2892000,Prokop Murra,789272024,C
604,Albania,2892000,Anton Harapi,789451460,Start
605,Albania,2892000,Nikollë Lesi,789514693,Stub
606,Albania,2892000,Arben Malaj,789610969,C
607,Albania,2892000,Arben Imami,789669686,Start
608,Albania,2892000,Jorida Tabaku,789817187,C
609,Albania,2892000,Vito Kapo,789818165,Stub
610,Albania,2892000,Ledina Aliolli,789818753,Stub
611,Albania,2892000,Adriana Gjonaj,789818937,Stub
612,Albania,2892000,Ermelinda Meksi,789948931,Start
613,Albania,2892000,Astrit Bushati,790016758,Start
614,Albania,2892000,Safet Butka,790105068,C
615,Albania,2892000,Mihal Zallari,790107288,Start
616,Albania,2892000,Tefik Mborja,790208674,Start
617,Albania,2892000,Bardhok Biba,790216379,C
618,Albania,2892000,Avenir Peka,790232486,Stub
619,Albania,2892000,Ndre Mjeda,790240137,Start
620,Albania,2892000,Arenca Trashani,790378063,Stub
621,Albania,2892000,Prenk Bib Doda,790719984,Start
622,Albania,2892000,Luigj Bumçi,790720159,Start
623,Albania,2892000,Mehmet Konica,790720433,Start
624,Albania,2892000,Mehdi Frashëri,790720559,C
625,Albania,2892000,Petro Poga,790720862,Start
626,Albania,2892000,Hajredin Cakrani,790720998,Stub
627,Albania,2892000,Xhelal Koprencka,790721040,Stub
628,Albania,2892000,Lef Nosi,790721190,Start
629,Albania,2892000,Ahmet Dakli,790721207,Stub
630,Albania,2892000,Mustafa Merlika-Kruja,790721285,C
631,Albania,2892000,Ymer Deliallisi,790721290,Stub
632,Albania,2892000,Abdi Toptani,790721310,Stub
633,Albania,2892000,Riza Dani,790721337,Start
634,Albania,2892000,Mesila Doda,790924186,Start
635,Albania,2892000,Besnik Mustafaj,791225701,Stub
636,Albania,2892000,Bedri Pejani,791318611,C
637,Albania,2892000,Hajdar Blloshmi,791318746,Stub
638,Albania,2892000,Dervish Hima,791318784,Start
639,Albania,2892000,Bilbil Klosi,791415808,Start
640,Albania,2892000,List of Ministers of Foreign Affairs of Albania,791679071,Start
641,Albania,2892000,Kostandin Boshnjaku,791693230,C
642,Albania,2892000,Ramadan Çitaku,791694358,Start
643,Albania,2892000,Astrit Patozi,791805823,Stub
644,Albania,2892000,Idhomene Kosturi,791836458,C
645,Albania,2892000,Rexhep Jella,792117312,Stub
646,Albania,2892000,Flamur Noka,792258578,Stub
647,Albania,2892000,Besiana Kadare,792684433,Stub
648,Albania,2892000,Majlinda Bregu,792801328,Start
649,Albania,2892000,Elez Koçi,793994990,Start
650,Albania,2892000,Ditmir Bushati,794083377,Start
651,Albania,2892000,Ceno Bey Kryeziu,795293112,C
652,Albania,2892000,Costa Chekrezi,795321320,GA
653,Albania,2892000,Ibrahim Dalliu,795643909,Start
654,Albania,2892000,Ibrahim Biçakçiu,795835388,Start
655,Albania,2892000,Mihal Turtulli,796371886,Start
656,Albania,2892000,Besnik Bekteshi,796600327,Start
657,Albania,2892000,Adil Çarçani,796896129,Start
658,Albania,2892000,Aldo Bumçi,796899839,C
659,Albania,2892000,Nexhmije Hoxha,797116789,Start
660,Albania,2892000,Albulena Haxhiu,797183093,Stub
661,Albania,2892000,Visar Ymeri,797474291,Stub
662,Albania,2892000,Andon Beça,797490997,Stub
663,Albania,2892000,Gramoz Pashko,797777699,Start
664,Albania,2892000,Adem Demaçi,797855253,C
665,Albania,2892000,Fatmir Besimi,798133285,C
666,Albania,2892000,Pirro Dodbiba,798292485,Start
667,Albania,2892000,Talat Xhaferi,798306442,Start
668,Albania,2892000,Kiço Mustaqi,798552371,C
669,Albania,2892000,Musine Kokalari,798610427,C
670,Albania,2892000,Abedin Dino,798610656,Start
671,Albania,2892000,Midhat Frashëri,798610664,B
672,Albania,2892000,Dhimitër Pasko,798610685,Start
673,Albania,2892000,Dhimitër Shuteriqi,798610693,C
674,Albania,2892000,Avni Rrustemi,798614973,C
675,Albania,2892000,Lenka Çuko,798618825,Start
676,Albania,2892000,Dashamir Tahiri,799021548,Stub
677,Albania,2892000,Nikollë Kaçorri,799304187,Start
678,Albania,2892000,Pandeli Cale,799450784,Start
679,Albania,2892000,Orjola Pampuri,799467293,Stub
680,Albania,2892000,Valentina Leskaj,799468489,Stub
681,Albania,2892000,Arta Dade,799468585,Stub
682,Albania,2892000,Klajda Gjosha,799468712,Start
683,Albania,2892000,Mirela Kumbaro,799468736,Start
684,Albania,2892000,Jozefina Topalli,799644994,Start
685,Albania,2892000,Reme Lala,799695433,Stub
686,Albania,2892000,Dhimitër Kacimbra,799802367,Stub
687,Albania,2892000,Mimi Kodheli,800117926,Start
688,Albania,2892000,Besim Kuka,800124910,Stub
689,Albania,2892000,Shkelzen Maliqi,800150501,Start
690,Albania,2892000,Avdullah Hoti,800216192,Stub
691,Albania,2892000,Ridvan Bode,800267301,Stub
692,Albania,2892000,Abedin Nepravishta,800597956,Stub
693,Albania,2892000,Grida Duma,800805646,Start
694,Albania,2892000,Albana Vokshi,800811950,Stub
695,Albania,2892000,Lindita Nikolla,801084884,Stub
696,Albania,2892000,Fatmir Xhafaj,801196501,Start
697,Albania,2892000,Elmaz Boçe,801477757,Stub
698,Albania,2892000,Ibrahim Temo,801554031,Start
699,Albania,2892000,Engjëll Cara,801685456,Stub
700,Albania,2892000,Liri Belishova,801825901,Start
701,Albania,2892000,Sylejman Selimi,801939407,Start
702,Albania,2892000,Rexhep Meidani,802133891,Start
703,Albania,2892000,Ledina Mandia,802161072,Start
704,Albania,2892000,Mehmet Shehu,802276196,C
705,Albania,2892000,Pandeli Majko,802380908,Start
706,Albania,2892000,Hysni Curri,802437768,C
707,Albania,2892000,Aqif Pasha Elbasani,802437777,C
708,Albania,2892000,Spiridon Ilo,802437821,Start
709,Albania,2892000,Qemal Karaosmani,802437823,Start
710,Albania,2892000,Babë Dud Karbunara,802437825,Start
711,Albania,2892000,Veli Këlcyra,802437830,Start
712,Albania,2892000,Kostaq Kota,802437849,Stub
713,Albania,2892000,Ismet Bey Kryeziu,802437851,Start
714,Albania,2892000,Gjon Markagjoni,802437876,Start
715,Albania,2892000,Dhimitër Mborja,802437878,Start
716,Albania,2892000,Behxhet Nepravishta,802437918,Stub
717,Albania,2892000,Zyhdi Ohri,802437920,Stub
718,Albania,2892000,Thoma Orollogaj,802437923,Start
719,Albania,2892000,Kadri Prishtina,802437935,Start
720,Albania,2892000,Ymer Prizreni,802437937,Start
721,Albania,2892000,Aristidh Ruci,802437953,Start
722,Albania,2892000,Nuri Sojliu,802437981,Stub
723,Albania,2892000,Essad Pasha Toptani,802438001,C
724,Albania,2892000,Dhimitër Tutulani,802438004,Start
725,Albania,2892000,Aziz Vrioni,802438008,Start
726,Albania,2892000,Qemal Bey Vrioni,802438011,Start
727,Albania,2892000,Sami Bey Vrioni,802438013,C
728,Albania,2892000,Salih Bey Vuçitërni,802438016,Start
729,Albania,2892000,Dhimitër Zografi,802438029,Start
730,Albania,2892000,Ali Asllani,802442569,Stub
731,Albania,2892000,Eqrem Vlora,802442709,Start
732,Albania,2892000,Ahmed Dino,802444083,Stub
733,Albania,2892000,Nexhip Draga,802444386,Start
734,Albania,2892000,Mihal Kasso,802444412,Start
735,Albania,2892000,Shahin Kolonja,802444420,Start
736,Albania,2892000,Myfid bej Libohova,802444424,C
737,Albania,2892000,Hasan Prishtina,802444443,C
738,Albania,2892000,Syrja Vlora,802444462,Start
739,Albania,2892000,Mahmud Xhelaledini,802444467,Stub
740,Albania,2892000,Ali Pasha of Gusinje,802446449,Start
741,Albania,2892000,Lefter Koka,802469067,Stub
742,Albania,2892000,Genc Pollo,802469085,Start
743,Albania,2892000,Abas Ermenji,802672368,Start
744,Albania,2892000,Fan S. Noli,802740752,GA
745,Albania,2892000,Fatos Nano,802841606,GA
746,Albania,2892000,Edmond Panariti,802847173,C
747,Albania,2892000,Fejzi Alizoti,802930966,C
748,Albania,2892000,Bislim Bajgora,802961482,C
749,Albania,2892000,Tahir Veliu,803573135,Start
750,Albania,2892000,Hysen Hoxha,803638786,Start
751,Albania,2892000,Foto Çami,803812055,Start
752,Albania,2892000,Medar Shtylla,803818094,Stub
753,Albania,2892000,Diana Çuli,804330641,Start
754,Albania,2892000,Mimoza Ahmeti,804346260,Start
755,Albania,2892000,Olta Xhaçka,804514843,Start
756,Albania,2892000,Galip Ramadhi,804654525,Stub
757,Albania,2892000,Mihal Grameno,804736157,C
758,Albania,2892000,Visarion Xhuvani,804871585,C
759,Albania,2892000,Bujar Nishani,804882538,C
760,Albania,2892000,Vasil Bollano,805025020,Start
761,Albania,2892000,Gent Strazimiri,805073920,C
762,Albania,2892000,Floida Kërpaçi,805157015,Stub
763,Albania,2892000,Myqerem Tafaj,805159843,Start
764,Albania,2892000,Branko Manoillovski,805176809,Stub
765,Albania,2892000,Luigj Gurakuqi,805216034,C
766,Albania,2892000,Kiço Ngjela,805298454,Start
767,Albania,2892000,Gerti Bogdani,805412290,Stub
768,Albania,2892000,Lulzim Basha,805535874,C
769,Albania,2892000,Nako Spiru,805810754,Start
770,Albania,2892000,Monika Kryemadhi,805829565,Start
771,Albania,2892000,Gramoz Ruçi,806100649,Start
772,Albania,2892000,Qazim Mulleti,806563340,C
773,Albania,2892000,Ramiz Alia,806618008,C
774,Albania,2892000,Ilir Meta,806618350,C
775,Albania,2892000,Gjergj Fishta,806889573,Start
776,Albania,2892000,Ben Blushi,806896405,Start
777,Albania,2892000,"Leka I, Crown Prince of Albania",806899527,C
778,Albania,2892000,A?if Hadžiahmetovi?,807081719,GA
779,Albania,2892000,Saimir Tahiri,807172264,Stub
780,Albania,2892000,Sali Berisha,807185094,C
781,Albania,2892000,Gëzim Dibra,807262283,Stub
782,Albania,2892000,Hafez Musa Ali Basha,807423285,Stub
783,Albania,2892000,Hafëz Jusuf Azemi,807427674,Stub
784,Albania,2892000,Edi Rama,807436239,GA
785,Albania,2892000,Hajredin Çeliku,807458594,Start
786,Albania,2892000,Haki Toska,807479431,Start
787,Algeria,39948000,Template:Algeria-politician-stub,544347736,Stub
788,Algeria,39948000,Template:Algeria-diplomat-stub,567620838,Stub
789,Algeria,39948000,Template:AlgerianPres,665948270,Stub
790,Algeria,39948000,Ali Fawzi Rebaine,686269631,Stub
791,Algeria,39948000,Ahmed Attaf,705910185,Stub
792,Algeria,39948000,Ahmed Djoghlaf,707427823,Stub
793,Algeria,39948000,Hammi Larouissi,708060571,Stub
794,Algeria,39948000,Salah Goudjil,708980561,Stub
795,Algeria,39948000,Yazid Zerhouni,711888752,Stub
796,Algeria,39948000,Saad Dahlab,712810569,Stub
797,Algeria,39948000,Naima Farhi,713203530,Stub
798,Algeria,39948000,Mustapha Stambouli,713635313,Stub
799,Algeria,39948000,Rabeh Kebir,721935284,Stub
800,Algeria,39948000,Ali Boumendjel,721981996,Start
801,Algeria,39948000,Mahmoud Cherif,722113361,Stub
802,Algeria,39948000,Abdelhamid Temmar,739114957,Stub
803,Algeria,39948000,Abdelhafid Boussouf,740440784,Stub
804,Algeria,39948000,Abderrachid Boukerzaza,740706219,Stub
805,Algeria,39948000,Mohamed Boudiaf,746646095,C
806,Algeria,39948000,Abderrahmane Farès,746764434,Start
807,Algeria,39948000,Lamine Khene,746936441,Stub
808,Algeria,39948000,Fatima Zohra Karadja,747481177,Start
809,Algeria,39948000,Mhamed Yazid,747720470,Start
810,Algeria,39948000,Rabah Bitat,755092305,Stub
811,Algeria,39948000,Mounia Meslem,757615880,Stub
812,Algeria,39948000,Mourad Medelci,757817902,Start
813,Algeria,39948000,Tahar Touati,760143034,Start
814,Algeria,39948000,Mohamed Ben Ahmed Abdelghani,764203869,Stub
815,Algeria,39948000,Omar Oussedik,766079623,Start
816,Algeria,39948000,Mohamed Salah Dembri,766231134,Stub
817,Algeria,39948000,Fatiha Boudiaf,766231159,Start
818,Algeria,39948000,Mohamed Boudia,766231165,Stub
819,Algeria,39948000,Ahmed Tewfik El Madani,767405413,Stub
820,Algeria,39948000,Khalida Toumi,770282657,Start
821,Algeria,39948000,Lyès Deriche,771832169,Start
822,Algeria,39948000,Djilali Mehri,772651059,Start
823,Algeria,39948000,Mouloud Kacem Naît Belkacem,774806785,Stub
824,Algeria,39948000,Boualem Bessaïh,776740910,Start
825,Algeria,39948000,Bakhti Belaïb,776925770,Stub
826,Algeria,39948000,Karim Djoudi,778326830,Stub
827,Algeria,39948000,Nadia Boubeghla,779427583,Stub
